issue_date;license_plate_number;violation_code;unit_description;fine_level1_amount;community_area_name
2004-03-25 09:41:00;9fadd828652b2b1c3c40a092736ad0927c1c1a0fd7942cc46da0cc8877ef3502;0964150B;CPD;50;LOOP
2004-03-25 09:42:00;c94d83c96b6835504fd7f59088b12a1953730dd882eac0dc089b1d1d250abf1b;0964125;CPD;120;BRIGHTON PARK
2004-03-25 09:42:00;c94d83c96b6835504fd7f59088b12a1953730dd882eac0dc089b1d1d250abf1b;0976160A;CPD;50;BRIGHTON PARK
2004-03-25 09:42:00;442eaf92f0079a0ab835402e2a1b4b0d4494d5df98e6eaa909d8986c80e0bc64;0976160F;CPD;50;GARFIELD RIDGE
2004-03-25 09:43:00;8253a78ec0124c6d3d8f02714b27b0f4c1c6f721ff500606438907231e386e73;0964190B;CPD;50;NEAR NORTH SIDE
2004-03-25 09:43:00;62a6749e373418ca9b7e135f16ab9eb0e43fa2fde32d265c18ab623f6c509f49;0976160F;DOF;50;WEST TOWN
2004-03-25 09:45:00;247c148530b45367d7f09569e6c4de82ea7d4c2f118812df2ebee4a87910fc93;0976160F;CPD;50;SOUTH LAWNDALE
2004-03-25 09:45:00;eee3aad6fa93ca12e35527ececee64698291f0fa8612ef3a4ea842d4be7da1dd;0976160A;CPD;50;NEW CITY
2004-03-25 09:46:00;9aae274d63c084f1216fa0a9c8bfd609412ab39a1d0f25ecb262da560d3dc5fc;0964190B;DOF;50;NEAR NORTH SIDE
2004-03-25 09:46:00;c94d83c96b6835504fd7f59088b12a1953730dd882eac0dc089b1d1d250abf1b;0964100A;CPD;100;BRIGHTON PARK
2004-03-25 09:49:00;2b4f881d42067fcf32baa7b8dd49ca4cb445e2e08ce6ec231fad58696772ffdc;0964100A;CPD;100;SOUTH SHORE
2004-03-25 09:50:00;c94d83c96b6835504fd7f59088b12a1953730dd882eac0dc089b1d1d250abf1b;0964125;CPD;120;BRIGHTON PARK
2004-03-25 09:50:00;c94d83c96b6835504fd7f59088b12a1953730dd882eac0dc089b1d1d250abf1b;0976160A;CPD;50;BRIGHTON PARK
2004-03-25 09:50:00;c94d83c96b6835504fd7f59088b12a1953730dd882eac0dc089b1d1d250abf1b;0976160F;CPD;50;GARFIELD RIDGE
2004-03-25 09:50:00;64624090594e290b188a35ceedd241cbdba93ffae1830d4c8294e66be7432000;0964190B;CPD;50;NEAR NORTH SIDE
2004-03-25 09:50:00;5cc164a5b81403b7f647cf5f2996afd0c17a7489836d07d373ec75f0ff6ffec3;0964190A;CPD;30;SOUTH LAWNDALE
2004-03-25 09:50:00;fec13ce1392665939d9a564c03a06644e7499913c07a5a7ca85435fcf314c12f;0964190A;CPD;30;SOUTH LAWNDALE
2004-03-25 09:50:00;c94d83c96b6835504fd7f59088b12a1953730dd882eac0dc089b1d1d250abf1b;0976160F;CPD;50;BRIGHTON PARK
2005-03-10 17:28:00;57802b117877f3b6ae16088d59d2d537d50c26e0a0ea2c61a5f321f3771801c4;0964190A;DOF;30;NEAR WEST SIDE
2001-07-16 15:08:00;141acfd8d34ac2bb4bea07851169c235c93e11cac2c4a4ba7c7bce32647d22d4;0964190A;DOF;30;HYDE PARK
2001-07-16 15:09:00;1708b78c59f1be186b3c67c03204645860a8f0f887acbcfca8c617c72c685fcf;0964150B;CPD;50;LOOP
2001-07-16 15:09:00;eeca120f043ec4ad31ca8e1daf73599ce8f0791b50a59f9f4cdb85ea8c979dd1;0964080B;CPD;50;LOOP
2004-03-25 09:52:00;836b6e47d528728e789922cc95c899866443e15ae2e1ca2e37b021daa6015988;0976160F;DOF;50;LINCOLN SQUARE
2004-03-25 09:52:00;fdaf997abd6f83506ce3346df6e6932ced2ed864364dc3408f9b736ff1b62e33;0964190B;CPD;50;NEAR NORTH SIDE
2004-03-25 09:53:00;9aec4dff616ee7c7699bdd8df07874a06e342a64f06008e42c026dd177196da2;0976160A;DOF;50;LOWER WEST SIDE
2005-03-10 17:30:00;57802b117877f3b6ae16088d59d2d537d50c26e0a0ea2c61a5f321f3771801c4;0976160A;DOF;50;NEAR WEST SIDE
2001-07-16 15:10:00;c8110323d4fc90b1c6575d7b3ac8962297bfa8ec4371f63360b9ec4f289da8aa;0964150B;CPD;50;OHARE
2001-07-16 15:11:00;9d16c2030d7347f9f8eece47a3d93a9adf6e0372150b3321a918ccd8fdf3a0bf;0964150B;Miscellaneous;50;OHARE
2001-07-16 15:11:00;8448358dcdacc92a510e90bbf099bd65666147cc47ed798e950d9acb0f36516b;0964190B;CPD;50;LOOP
2001-07-16 15:14:00;a18c0dd557276726748511fbe4fac92299de90ce162b1add823febbebdf60be7;0964190B;CPD;50;LOOP
2004-03-25 09:53:00;205df47100295e5571405df2cf014b2b8bc6cf648ef4c55b28e9027847ace533;0964190B;DOF;50;NEAR NORTH SIDE
2004-03-25 09:53:00;296fd1255e4649096cb4616821e3fc49288bcf9447038d0c8fa94bafdb8ad25a;0964090E;DOF;50;LINCOLN SQUARE
2004-03-25 09:54:00;4f44a93fd5f5914b35882c5e0fc6702703836011b536146d1bd49b502e3224c0;0964190B;DOF;50;NEAR NORTH SIDE
2004-03-25 09:54:00;21e575ad323a83da8259d7ee07df722a58c35cce07a046aa14f85ed566f9d383;0964090E;DOF;50;LINCOLN SQUARE
2004-03-25 09:54:00;5e15dfaa45989907b1cea829076af7527baf7f62ed1a586d4ce864ee71cc33fe;0964190B;DOF;50;NEAR NORTH SIDE
2002-07-17 09:34:00;9c265910d97204457f2dbcbaeb210e455ea90f9960b65e7f349af061b054b7fd;0964190A;DOF;30;LINCOLN PARK
2002-07-17 09:35:00;821a75c109c9e81c24abc5763ba90e92a9446f42eefb469df35d62077c9a2661;0964190A;DOF;30;LAKE VIEW
2005-03-10 17:35:00;2f80b473b7a29a651f1c9893798c30502b5ba03139e4bbf3c4ebb99f7e99b921;0964190B;DOF;50;NEAR NORTH SIDE
2005-03-10 17:35:00;a8c155ae8ccb6f2dd4712c3f8750fb6441c0d2e3a90a86d208372fad251566c7;0964110C;CPD;50;LOOP
2004-03-25 09:56:00;c94d83c96b6835504fd7f59088b12a1953730dd882eac0dc089b1d1d250abf1b;0964190B;DOF;50;NEAR NORTH SIDE
2004-03-25 09:56:00;93a25370890b46b5c0ce26a99d691931154b442609918e89eb5bd5aaa3bf683c;0976160A;DOF;50;WEST ELSDON
2004-03-25 09:57:00;7e3f355453bd5b00397b3079c5fd8fef87409975ded1d3e692b8b5f0a297c5fa;0964190B;DOF;50;NEAR NORTH SIDE
2004-03-25 09:57:00;698bbc9b2efe3b9c3cc0452fde5d8fdb2a1143ac6672a71cd979a888810137d4;0976160A;DOF;50;WEST ELSDON
2005-03-10 17:35:00;71ac39457b0e9f174f2dfce1bd0cf7713e26520cd8859848aa99333e15394a51;0964190B;CPD;50;LOOP
2005-03-10 17:36:00;873db4d82cba5cdec31f0a8083d853bbd3088d2dd718a1f6d8935f172ca2a63c;0976160F;DOF;50;NEAR NORTH SIDE
2005-03-10 17:37:00;873db4d82cba5cdec31f0a8083d853bbd3088d2dd718a1f6d8935f172ca2a63c;0964190B;DOF;50;NEAR NORTH SIDE
2001-07-16 15:23:00;e147d01649fac8e4a9b8b9a9db4ed84a2681fe3431470f179a08d26284e5b67f;0964190B;CPD;50;LOOP
2004-03-25 09:57:00;9a02eed15bb3c6e9514ea93a8a8229f2cd20f7f33b9a3d0275841d9051e929f2;0976160F;DOF;50;ARCHER HEIGHTS
2004-03-25 09:57:00;e8cf96517647aca58b68d0817c43a59fa255bb7bdf8c4713a97dac460acef941;0964090E;DOF;50;LINCOLN SQUARE
2004-03-25 09:58:00;7e3f355453bd5b00397b3079c5fd8fef87409975ded1d3e692b8b5f0a297c5fa;0976160A;DOF;50;NEAR NORTH SIDE
2004-03-25 09:58:00;8d964f7b648c447ac1fcdb0303a0043cf9e02dde250d3a6ada90c750aa4fe2b8;0964090E;DOF;50;LINCOLN SQUARE
2005-03-10 17:41:00;61d87aa9be23c95239d68e625d62ed00f2b37b044a71509f2ca4b5393f80f720;0964150B;CPD;50;OHARE
2004-03-25 10:00:00;bf197f22d9abd5b88cd40a9217a8395ba8a406d47ebe33e7c44bc23fca80c551;0964150B;CPD;50;SOUTH LAWNDALE
2002-07-17 09:37:00;a0581b085042bf1358c5726bf8366ae24388fc3b04118c0ea2114a519b82a6e3;0964190A;DOF;30;LAKE VIEW
2005-03-10 17:45:00;04f9e44392eac5c68c9e05d27dab8f45bcce06fd917c88318fe26bcfb72a462b;0964150B;CPD;50;LOOP
2005-03-10 17:46:00;f1849c81ed7ff0cd15dd5663d1baa7bd4cb96c4f020bf735f906520480d6be8c;0964150B;CPD;50;LOOP
2004-03-25 10:01:00;893778c6f60915b493e24299df282a8e0dd4218b439841a11ec18e4ede3ec4ee;0964190B;CPD;50;LOOP
2001-07-16 15:30:00;4a4854756993cab85ec2dc58f47865d7d88a75a58bfa86f7b4366a70b681a78d;0964190B;CPD;50;LOOP
2001-07-16 15:30:00;1bf92561dcad5688d862f3989998df01fcba996a0081bda0356ff01aef1c067b;0964125;CPD;60;LINCOLN PARK
2001-07-16 15:32:00;4a4854756993cab85ec2dc58f47865d7d88a75a58bfa86f7b4366a70b681a78d;0964190B;CPD;50;LOOP
2003-08-08 01:54:00;c94d83c96b6835504fd7f59088b12a1953730dd882eac0dc089b1d1d250abf1b;0976160A;CPD;25;NEAR NORTH SIDE
2003-08-08 01:54:00;c94d83c96b6835504fd7f59088b12a1953730dd882eac0dc089b1d1d250abf1b;0964125;CPD;60;NEAR NORTH SIDE
2003-08-08 01:54:00;c94d83c96b6835504fd7f59088b12a1953730dd882eac0dc089b1d1d250abf1b;0976160A;CPD;25;NEAR NORTH SIDE
2005-03-10 17:50:00;f94bb07658d6a0d509fbb8234a86e568c3cefb96c96518941fc94b4dea8ffcdd;0964110C;CPD;50;SOUTH LAWNDALE
2001-07-16 15:38:00;50e86ba41e1cbe6ae0ddce6fcccfc5d70a158846e6c0ee576ae2c8595a5f4ce6;0964150B;CPD;50;LOOP
2001-07-16 15:39:00;f2be26e9e184014d8181772f98c0f4708822cb2a0ecbc3c849181c08b9d45b6d;0976160A;CPD;25;LOOP
2002-07-17 09:39:00;f7ee0122141dc0f356be0007cf204030bdf28294502c73610f5576250a6e9cf8;0964125;DOF;60;LINCOLN PARK
2004-03-25 10:06:00;15db22fd07e8bb8217eb52bde47313ff03272a29c7c46834d13001c9e0d161ec;0964100A;DOF;100;LOOP
2004-03-25 10:06:00;c94d83c96b6835504fd7f59088b12a1953730dd882eac0dc089b1d1d250abf1b;0964190A;DOF;30;LAKE VIEW
2005-03-10 17:52:00;b3c5605a82e280fd10314d5862ac7d1e9773c1afaa88fd08fb155aeaf3b58ce8;0964080A;DOF;50;LOGAN SQUARE
2005-03-10 17:52:00;49a492c9766c1a80b9fd76055448231f2488b4a234bbeddd44c4764f2bfda243;0964190B;DOF;50;NEAR NORTH SIDE
2005-03-10 17:53:00;65692b9aceaf313025c7be45f8aef07a354f68015a8c849d4d87d9a5df5b299c;0964190B;DOF;50;NEAR NORTH SIDE
2005-03-10 17:53:00;2c2f9b36885e6a07e653ff1b37159021c534f69b03cfc0b651ae5beb2c6c7d09;0964080A;DOF;50;LOGAN SQUARE
2005-03-10 17:55:00;612df5c71306724c365730a9496ffa11536399bc4bac6841fca08ea245453290;0964190B;DOF;50;NEAR NORTH SIDE
2001-07-16 15:40:00;3e230c8685430c4269bcbeaba63fef55463be8a874ec64bf3a3e9ffaf04d5fb2;0964150B;CPD;50;LOOP
2003-08-08 01:56:00;62ad9e0c9c4ae8938c6e31fb3b940fdab577281061a1b70807a8bd3e41f29398;0964190A;CPD;30;NEAR WEST SIDE
2003-08-08 01:56:00;62ad9e0c9c4ae8938c6e31fb3b940fdab577281061a1b70807a8bd3e41f29398;0964125;CPD;60;NEAR WEST SIDE
2005-03-10 17:56:00;a91ece63c835025230928835416675481e9acadb2705d7be8e122a31266bce67;0964190B;DOF;50;NEAR NORTH SIDE
2005-03-10 17:57:00;9b0f5671944bdec0eac7e9704600c42b9f1f07254a1720c1446e85233c0c4d0b;0964190B;DOF;50;NEAR NORTH SIDE
2005-03-10 17:58:00;25515fcf196d56759b5ebdf9242553b7123f5233184cfb38c2a3f45cc33fe5c8;0964190B;CPD;50;LOOP
2005-03-10 17:59:00;85d97ceae74a0485a05d302230b4e4fb0bce01f9e2a47d309d4a1b43a9013e00;0964190B;DOF;50;NEAR NORTH SIDE
2005-03-10 17:59:00;b03ef23686eee32750733a5ae65f78f8069fbba789aa53e304756ebf6dd23ae6;0964150B;CPD;50;OHARE
2004-03-25 10:07:00;75862ec49be0a8a17ab8f864ecc0e7787401f8998d01b636d7f7a516cc389950;0964190A;DOF;30;LAKE VIEW
2001-07-16 15:45:00;c59508087279e946c2ed1a9c5f7df4db6b05e83372778387aec805c4854c6c14;0964190B;CPD;50;LOOP
2001-07-16 15:45:00;f6406f6397e26a3fb47f152fcee78e0c031641a659e6c04d726475e742e225a3;0964190B;CPD;50;LOOP
2003-08-08 02:01:00;81eb6aa8447564bcdc394b13d3da2bd031107365b04280ef14d51c91f09692de;0964150B;CPD;50;OHARE
2003-08-08 02:04:00;c94d83c96b6835504fd7f59088b12a1953730dd882eac0dc089b1d1d250abf1b;0976160A;CPD;25;NEAR NORTH SIDE
2003-08-08 02:04:00;c94d83c96b6835504fd7f59088b12a1953730dd882eac0dc089b1d1d250abf1b;0976160A;CPD;25;NEAR NORTH SIDE
2003-08-08 02:04:00;c94d83c96b6835504fd7f59088b12a1953730dd882eac0dc089b1d1d250abf1b;0964125;CPD;60;NEAR NORTH SIDE
2004-03-25 10:08:00;9607cdebf389bdb7d295e5f0cfc24ba9f034987d8032dcead09b9aa6e7c08ab7;0976160A;DOF;50;LAKE VIEW
2004-03-25 10:08:00;6c1d2d5b9a918612ed9ff33a4b49f8411fa5b03c561a945e0d27509d94cd9172;0964090E;DOF;50;HUMBOLDT PARK
2001-07-16 15:48:00;5bbb7c4cdd13bd81b158e1f5ac4a481fa43147511c5707631d1d8f07974df806;0964125;CPD;60;LOWER WEST SIDE
2001-07-16 15:49:00;fb7e66155ca24c3d7938e8e9d6f6bf3965ffe133392ee701f07f7c5df1c19877;0964125;CPD;60;AUSTIN
2001-07-16 15:49:00;a3e107a00d046536720fbf0f440b3d8bfff3dd6a0f09e1ed3b02f09d9ca331ed;0964125;CPD;60;LOOP
2001-07-16 15:50:00;addcd41742f36cda3f81ff159716b9df3622792e8a3ce646acd0fd5d5553ba9d;0964190B;CPD;50;LOOP
2001-07-16 15:51:00;1a8add74b63107348c63966f013dd3e723aa2b61478a637f9f8b853acaa176a5;0964125;CPD;60;LOWER WEST SIDE
2002-07-17 09:41:00;f7ea8ce77c86b7b1c42cf625bdd5113e085c76736f1e7d4705eb0fc15b3c9a32;0964190A;DOF;30;LINCOLN PARK
2002-07-17 09:41:00;b7f04bf9c58ac755d8cfa04661aaa89e6764a4e949a3c54e83a68b10017c31f0;0964190B;CPD;50;LOOP
2004-03-25 10:09:00;6c1d2d5b9a918612ed9ff33a4b49f8411fa5b03c561a945e0d27509d94cd9172;0976160F;DOF;50;HUMBOLDT PARK
2004-03-25 10:10:00;3d3ab35d47c4311e36566ba10053ddc350717094c91994801d4a7d81220a8012;0964090E;DOF;50;HUMBOLDT PARK
2001-07-16 15:55:00;fc3a1ce3ca77d95224bbb5c12804b76027eee823d43dc553b257ec40a723e3dc;0964150B;CPD;50;OHARE
2001-07-16 15:55:00;0d4ab355e76d95ee6f2589ad75dddb54d10d971e2e099ae4cfcdea13641cfa80;0964190B;CPD;50;LOOP
2001-07-16 15:56:00;a37c964a0d966b01755cc8c6d4a5c47061221d4b716e9dd3843a616e0216751e;0964125;CPD;60;LOOP
2001-07-16 15:59:00;ed1ea24a38681a13f17a60d8069f6ec8964b90a1aecac4472cd7a14b95a51209;0964080B;CPD;50;LOOP
2001-07-16 15:59:00;5ef6038666846032f01d3dd239e43b21a1e0faa865784a0463f8ef0023ba7131;0964150B;CPD;50;LOOP
2003-08-08 02:13:00;2b78d07870c349bf150c59fa45499a254b6e1f7a8d8d50b8852357c7457666aa;0964130;CPD;50;CHICAGO LAWN
2003-08-08 02:15:00;72655260a6f880924fc95d13140a1f8cc476f2bfd80252464b6cb7518e71600d;0976160F;CPD;25;LOOP
2003-08-08 02:15:00;470821b1c912d837b77afa9927fa3b8f7a8b1f501b7be553e1330a1906d82a55;0964080A;Miscellaneous;50;NEAR NORTH SIDE
2003-08-08 02:16:00;c663948fb875ac50a016ab52da97ace6d0810a8e46e894823a98c90281c2fe7c;0964080B;CPD;50;NEAR WEST SIDE
2003-08-08 02:19:00;c3ed58379af211e892e4667aa8266a8dbd00b502567c18c1f2e0b75b5d4886d5;0964080B;CPD;50;NEAR WEST SIDE
2001-07-16 16:00:00;077019ccfb17bcfe76974fdc5657b1e2670b062593db13478ee3fb5e9ad2d3b2;0964080A;CPD;50;LOOP
2001-07-16 16:00:00;9d949deac0f8767922849125fb418e19b9947153b7d80fce6731894c1d24b0df;0964080A;CPD;50;LOOP
2001-07-16 16:00:00;5f06b158c0ee278beb85bdf2e9158dcd6311c52c18b270c302c429cb1b7f1941;0964080A;CPD;50;LOOP
2004-03-25 10:11:00;87ee75ccd0ae9a92ac84bbc5dd64da4b4d1cbd6118e52f938ba02290b9d4cc21;0964090E;DOF;50;HUMBOLDT PARK
2004-03-25 10:12:00;1ccbb502e55fa33e0a2de2a1b37f30d7fee1e4c7b4b5571c37a0a48f65925f29;0964090E;DOF;50;HUMBOLDT PARK
2005-03-10 18:13:00;171f9c3918b759ed597e2ea717ee2eb1852bba4a73887b971da9265cabf95a3b;0964150B;CPD;50;NEAR NORTH SIDE
2005-03-10 18:19:00;2b3bc95f8d0e1e441a338f3d6e9f27991b7b16f91f551642cecb66ada5031255;0964150B;Miscellaneous;50;NEAR WEST SIDE
2002-07-17 09:43:00;33476c1d63c58f7a912251e7f711e747c0c94aaa434132891f936a3a7d7388ee;0964125;DOF;60;LINCOLN PARK
2002-07-17 09:43:00;084307cd38cee8b332354462e0da5ada67c20a1a5f7fd9790976cbf63f22020e;0964190B;CPD;50;LOOP
2003-08-08 02:19:00;02d43ade201c19029eb51126f0943a8fb64b822add854898a14971e9826d44bf;0964080B;CPD;50;NEAR WEST SIDE
2003-08-08 02:20:00;e7f96a0e93ca9901c721657e029cd90ed7a2bbc6efd8355a8fb7f3612939c134;0964080B;CPD;50;NEAR WEST SIDE
2003-08-08 02:20:00;88cd3ab9be1a129cf3d2be76dfd1e28e3a8665b4d6943985b4d56338331ad198;0964080B;CPD;50;NEAR WEST SIDE
2003-08-08 02:26:00;1f93e9299926335d641347ae999713f10cac77d3ac192275fc1049ca2313a616;0964080B;CPD;50;NEAR WEST SIDE
2001-07-16 16:01:00;3f3f005705a022e663b48c62e4271e4eafd4cc6b9f38d4c16da0102e6745e31b;0964080A;CPD;50;LOOP
2001-07-16 16:01:00;4a6931d45c6a3bde3d24be5e0480817203fc43b285570e20c8833439de24bccc;0964190B;CPD;50;LOOP
2001-07-16 16:02:00;c6ac91fa728ac009d115f75ef2e772571e4a941570bf3f39a458418019c3d12a;0964080A;CPD;50;LOOP
2001-07-16 16:03:00;6bb668b474ff3b45cf9378527ed5ae849631f8b2736c323bc68586aa9256230d;0964190B;CPD;50;LOOP
2005-03-10 18:21:00;418d6d45058594652677c404913d4302d60cd5baec82ad771529155355869e67;0964190B;DOF;50;NEAR NORTH SIDE
2004-03-25 10:14:00;4d5bc11bb787e6e23a62f9e69d936c69ea0fb3e04d29b8923787eab43acd2e22;0964090E;DOF;50;HUMBOLDT PARK
2002-07-17 09:44:00;562e3a54ef32b9eb0169ba08e11765c1e3fe415c7d402eb4825c9695e67cecf5;0964125;DOF;60;LINCOLN PARK
2002-07-17 09:44:00;b7d3c061b226ae81a057be051dbed320040108b83c526cefebe31c563443af51;0976160A;CPD;25;LOOP
2003-08-08 02:28:00;1902aae7bab46ff06424db23b8d034091a8925f2220aff5fc876038397edadff;0964080B;CPD;50;NEAR WEST SIDE
2003-08-08 02:28:00;954c073db0b594b8514655a0fb02aeca00f0e496e46503ce801d2531ad1fc38f;0964080B;CPD;50;NEAR WEST SIDE
2003-08-08 02:29:00;9eb0b513cb0f277c10daf8f8ee86f9b01ea75038ab1fd8b9a1efb1b4ea6bc5b1;0964080A;CPD;50;LOWER WEST SIDE
2003-08-08 02:30:00;aff5d387aab3cc3400292194d4b9ae0571266d7b8aafa766ed1f59ef774cd3ec;0964125;CPD;60;WEST RIDGE
2003-08-08 02:30:00;8fc605ce50a4a0055e748a340e2f17030f72c9dd4211a47083d1cb56ee4f68d4;0964080B;CPD;50;LINCOLN PARK
2001-07-16 16:04:00;e1d5bb2e91d24922d7df66e580722ce51805076a7bbb795906640ae8f2f61341;0964150B;CPD;50;LOOP
2001-07-16 16:04:00;86ef80f7dd70a58b27bb9c09257128eb1d651344cde8b787cf6afaf170437a22;0964080A;CPD;50;LOOP
2001-07-16 16:04:00;bf086ab3feff502295e3f03512bf416611e76ccb96b104384dcddaa9f4e88170;0964080A;CPD;50;NEAR NORTH SIDE
2005-03-10 18:27:00;57f693bee430dd4cffa4c229aa948e2af1fa56da1771d9e71024b1caa3f74953;0964080A;CPD;50;LOOP
2005-03-10 18:30:00;c94d83c96b6835504fd7f59088b12a1953730dd882eac0dc089b1d1d250abf1b;0964125;CPD;120;WEST RIDGE
2005-03-10 18:30:00;aceaba79ff10aab1b2a78a99e7f7f7ebd5a24686ad89a4f5a28794f435318a72;0964050J;Miscellaneous;150;LOOP
2005-03-10 18:30:00;c94d83c96b6835504fd7f59088b12a1953730dd882eac0dc089b1d1d250abf1b;0976160F;CPD;50;WEST RIDGE
2005-03-10 18:30:00;c94d83c96b6835504fd7f59088b12a1953730dd882eac0dc089b1d1d250abf1b;0976160A;CPD;50;WEST RIDGE
2005-03-10 18:30:00;c94d83c96b6835504fd7f59088b12a1953730dd882eac0dc089b1d1d250abf1b;0976160A;CPD;50;WEST RIDGE
2004-03-25 10:15:00;d6bca6dc51ef9df4daeeb8d8cd07a4fae70b11b49744f6c100b7000c1ab4a7d3;0964090E;DOF;50;HUMBOLDT PARK
2004-03-25 10:15:00;2e95c5032f50b752a800ce021268972b656dc9cfe71bd46254e6ca3022edd6d9;0976160F;CPD;50;GARFIELD RIDGE
2003-08-08 02:32:00;7a1028fdbc7b703102c32d1e7e0eac3630bba05135e87f6d3d01053178bff999;0964080B;CPD;50;NEAR WEST SIDE
2003-08-08 02:32:00;d30148acaf84fcb19c5ef92d5e6769b809a6892986aba19d035a093785592513;0976160F;CPD;25;WEST RIDGE
2003-08-08 02:34:00;3f61a4e109622d014a5707bc46df7133d4fa4f125a58a1f0518277f3bbdc9a5b;0976160F;CPD;25;WEST RIDGE
2003-08-08 02:35:00;a199fdaaf995725eece3cdf960c51838739104a9ea459ca0f24229cbb1ccba34;0964080B;CPD;50;NEAR WEST SIDE
2001-07-16 16:05:00;23e7aed286df319524b8b626f0ace4923b2cdeff64a147d665a03af022d53de6;0964080A;CPD;50;NEAR NORTH SIDE
2001-07-16 16:05:00;de483636ffb3e22c19b2f5233ee9726f30d0889af71bcf0bdbd937cddd5e3734;0964080A;CPD;50;NEAR NORTH SIDE
2005-03-10 18:33:00;e8e91c6349907b99337b3b1ba4d25ec28d8db16b7550bd891cdf3b91ff535cc8;0976160A;CPD;50;LINCOLN PARK
2005-03-10 18:34:00;c7b1eb6487700f8c9925f5c4ac973a5ba6e1009f8d24a61696465c206fc41031;0964080A;CPD;50;WEST TOWN
2005-03-10 18:34:00;483d7045d4a9de1c529039a70386ad030ddc38bb3db17c10d1e079059ad7fc5a;0964190A;DOF;30;LINCOLN PARK
2005-03-10 18:35:00;bc36f3d26949f2dd6f7059cab6eb3e43824b4b07213e034ab0bb1d99b74caf0c;0964190A;DOF;30;LINCOLN PARK
2005-03-10 18:35:00;9cdaebc9221e213430c09d607908ce2954fe5654cc18a9a0e25ebd608f9b1a4f;0964150B;CPD;50;GARFIELD RIDGE
2003-08-08 02:38:00;5ce5be8ee1f6b0ede4cde847e8d4f2bc602e83301078da6a99338da351bf9fd8;0964080B;CPD;50;NEAR NORTH SIDE
2003-08-08 02:40:00;d506206abee12f7b4671cb57513bb63225f3b6c4495f1f0eb609d8de64dc43dd;0976150B;CPD;25;ROGERS PARK
2001-07-16 16:06:00;07366a236a5b844cdb015fe93a39104c9f7dd293d841ad119eceaadacb5e31e2;0964080A;CPD;50;LOOP
2001-07-16 16:06:00;c43e9728ac45e021f4d73d19da5175411d5d51e43126dd0dde824db709727015;0964150B;CPD;50;LOOP
2001-07-16 16:06:00;9c7f54b7c952d835e0e28c1cd842a5ec09269793b65a153392d96d50ac6176ad;0964080B;CPD;50;LOOP
2001-07-16 16:06:00;2f93c218d8571054cef130fa71a14aa0678248e1ca0c306a323da21c144eae2e;0964080B;CPD;50;LOOP
2003-08-08 01:29:00;dd5adfc445f1ea0cdec82482f1a462461752feb7c7317df4574d811519994ffe;0976160A;CPD;25;UPTOWN
2002-07-17 09:46:00;dec067452e70dcf19a945a86112c6bf6d96a79a534296fdcb599a668f91f5d8a;0964125;Miscellaneous;60;GAGE PARK
2002-07-17 09:47:00;2106f1ae0c82c989432afbd4a8d55ff1dfc0658c6ff737665672b70f375f239b;0964125;CPD;60;GAGE PARK
2002-07-17 09:48:00;6b49e08cbe4526ac1267582ee060b95a8e52aed5d47facf4a9147a397779a5cf;0964125;DOF;60;BRIGHTON PARK
2002-07-17 09:48:00;2106f1ae0c82c989432afbd4a8d55ff1dfc0658c6ff737665672b70f375f239b;0976160F;CPD;25;GAGE PARK
2002-07-17 09:50:00;3d38f90d33afcdb4c327d08a873da2d515bb42df95f9ac28271db77a07adb907;0964190A;CPD;30;LOOP
2002-07-17 09:50:00;8c26547b2b954daeee8cfeead4f24c67db38825a06e9faac1751ab9902c67b8c;0976210B;CPD;25;LOOP
2002-07-17 09:50:00;719034372ef1bf7c1c8f57670fbea5f0a03f2f0973af3618ccc3e82c84ee9056;0964190B;CPD;50;LOOP
2002-07-17 09:51:00;bfda1b30affb7672b3b5d44ebaf35852e95358166a088a53f975259c6c5b49ad;0964190B;CPD;50;LOOP
2002-07-17 09:52:00;39301a8952201e4684284946ac400d59b03f44fcbc04251aefd0c87f220beca7;0964125;CPD;60;GAGE PARK
2002-07-17 09:52:00;54e29bf57c092d29d075db9265a39a86daeba3ba82bdf0121094c195e9024f42;0964190B;DOF;50;NEAR NORTH SIDE
2004-03-25 10:18:00;d12460e18438882c16f5db29d52ef3f9cf70ba6811b96c18bcf02ea2c2229a0c;0964090E;DOF;50;NEAR WEST SIDE
2004-03-25 10:19:00;4c79d11a727eb3fe1a8308e0d6875498eb4a54398974cd50a811b30c747caad9;0964090E;DOF;50;NEAR WEST SIDE
2003-08-08 02:45:00;94f78226f0c66af8898abf52979559591bf414b672d5a38c8bda47310f1b2814;0964080A;CPD;50;NEAR WEST SIDE
2003-08-08 02:53:00;b374cfaf7160118ff75c77712db7a16fd37f308b709376833ab211c8363e227e;0976160F;CPD;25;NEAR WEST SIDE
2001-07-16 16:09:00;6aaa622e7119ac101ac11369150f96f21a589ffcbc0790a415947fbecb846919;0964150B;CPD;50;LOOP
2002-07-17 09:54:00;54e29bf57c092d29d075db9265a39a86daeba3ba82bdf0121094c195e9024f42;0964125;DOF;60;NEAR NORTH SIDE
2002-07-17 09:55:00;616facb9afde715d17b60f10b6170ed530a194c188c6e9b073282d7728daefd0;0976160F;CPD;25;NORTH LAWNDALE
2005-03-10 18:54:00;10dc6c33a30a1978dd6ba91e8a32a223c3e8fd4b307cf50518268465b364565c;0964150B;Miscellaneous;50;NEAR WEST SIDE
